"","test_trimmed_scaled$td","predict","p0","p1"
"87","0","1",0.434569416218712,0.565430583781288
"88","0","0",0.485028216662309,0.514971783337691
"89","0","0",0.479005220864312,0.520994779135688
"90","0","1",0.430179392040966,0.569820607959034
"91","0","0",0.492441578121117,0.507558421878883
"92","0","0",0.483618476907008,0.516381523092992
"93","0","0",0.469717254604274,0.530282745395726
"94","0","1",0.420767105399079,0.579232894600921
"95","0","1",0.457871866126648,0.542128133873352
"96","0","1",0.460904560580119,0.539095439419881
"97","0","0",0.482323976360027,0.517676023639973
"98","0","1",0.430768236320599,0.569231763679401
"99","0","0",0.491081360977798,0.508918639022202
"100","0","0",0.465618146177692,0.534381853822308
"101","0","1",0.410865121088085,0.589134878911915
"102","0","1",0.452108732381685,0.547891267618315
"103","0","0",0.465016758939849,0.534983241060151
"104","0","1",0.451472464649349,0.548527535350651
"105","0","1",0.447062675377002,0.552937324622998
"106","1","1",0.449915646824157,0.550084353175843
"107","1","1",0.462212946189155,0.537787053810845
"108","1","1",0.463406322203419,0.536593677796581
"109","1","0",0.501530156483611,0.498469843516389
"110","1","1",0.462720662178449,0.537279337821551
"111","1","1",0.461959467792316,0.538040532207684
"112","1","0",0.473051125799052,0.526948874200948
"113","1","0",0.478949668805791,0.52105033119421
"114","1","0",0.485923153646928,0.514076846353072
"115","1","1",0.462945017432116,0.537054982567884
"116","1","1",0.431886411472258,0.568113588527742
"117","1","1",0.322162163387153,0.677837836612847
"118","0","0",0.500073812242805,0.499926187757195
"119","0","0",0.474186427524837,0.525813572475163
"120","0","0",0.491299844713857,0.508700155286143
"121","0","0",0.486339283257758,0.513660716742242
"122","0","1",0.426025587396599,0.573974412603401
"123","0","0",0.478525921955141,0.521474078044859
"124","0","0",0.4782964978141,0.5217035021859
"125","0","0",0.480397646724731,0.519602353275269
"126","0","0",0.468368366247866,0.531631633752134
"127","0","0",0.477099387485419,0.522900612514581
"128","0","0",0.485094304328631,0.514905695671369
"129","0","0",0.473112192655329,0.526887807344671
"130","0","1",0.455745482241699,0.544254517758301
"131","0","1",0.444501365125597,0.555498634874403
"132","0","0",0.473955901583726,0.526044098416274
"133","0","0",0.490815158796554,0.509184841203446
"134","0","0",0.492441578121117,0.507558421878883
"135","0","0",0.475824907684817,0.524175092315183
"136","0","0",0.488330180048686,0.511669819951314
"137","0","1",0.447515061182081,0.552484938817919
"138","0","1",0.452442259611415,0.547557740388585
"139","0","1",0.462321456936627,0.537678543063373
"140","0","0",0.486789803300491,0.513210196699509
"141","0","0",0.492441578121117,0.507558421878883
"142","0","0",0.47368989514252,0.52631010485748
"143","0","1",0.460462545005609,0.539537454994391
"144","0","0",0.491934723472977,0.508065276527023
"145","0","0",0.463878675412515,0.536121324587485
"146","0","1",0.460690127842395,0.539309872157606
"147","0","1",0.454500552580784,0.545499447419216
"148","0","0",0.479171318156734,0.520828681843266
"149","0","0",0.482389476321746,0.517610523678254
"150","0","0",0.483068978519826,0.516931021480174
"151","0","1",0.458512913115864,0.541487086884136
"152","0","0",0.490132072423269,0.509867927576731
"153","0","0",0.489548237883398,0.510451762116602
"154","0","1",0.449505335891551,0.550494664108449
"155","0","0",0.473528265064019,0.526471734935981
"156","0","0",0.490254199973198,0.509745800026802
"157","0","1",0.453999252562711,0.546000747437289
"158","0","1",0.434123504025228,0.565876495974772
"159","0","1",0.445997233017321,0.554002766982679
"160","0","1",0.461287004484132,0.538712995515868
"161","0","0",0.492441578121117,0.507558421878883
"162","0","0",0.483677802075283,0.516322197924717
"163","0","0",0.492441578121117,0.507558421878883
"164","0","0",0.474926356954966,0.525073643045034
"165","0","1",0.452883195729282,0.547116804270718
"166","0","0",0.48940965356928,0.51059034643072
"167","0","1",0.435611243492307,0.564388756507693
"168","0","1",0.46072545386887,0.53927454613113
"169","0","1",0.440772548101521,0.559227451898479
"170","0","0",0.482215240003304,0.517784759996696
"171","0","0",0.469808207063212,0.530191792936788
"172","1","1",0.461269617647999,0.538730382352001
"173","0","0",0.49002824624801,0.50997175375199
"174","0","1",0.448186231501174,0.551813768498826
"175","0","0",0.490057034380723,0.509942965619277
"176","0","1",0.450391365207993,0.549608634792007
"177","0","0",0.487475527449626,0.512524472550374
"178","0","0",0.491400139317859,0.508599860682141
"179","0","0",0.490740765664603,0.509259234335397
"180","0","1",0.437754811910936,0.562245188089064
"181","0","0",0.491459473255411,0.508540526744589
"182","0","1",0.437844051406752,0.562155948593248
"183","0","1",0.457659239956533,0.542340760043467
"184","0","0",0.484120215412771,0.515879784587229
"185","0","0",0.492441578121117,0.507558421878883
"186","0","0",0.465467109550803,0.534532890449197
"187","0","1",0.456187593051043,0.543812406948957
"188","0","1",0.459965148648227,0.540034851351773
"189","0","0",0.469056823236724,0.530943176763276
"190","0","0",0.492441578121117,0.507558421878883
"191","0","0",0.477816023079661,0.522183976920339
"192","0","1",0.452371546782325,0.547628453217675
"193","0","1",0.460319151870549,0.539680848129451
"194","0","0",0.474826390497457,0.525173609502543
"195","0","1",0.441555227206776,0.558444772793224
"196","0","0",0.485556113271673,0.514443886728327
"197","0","0",0.490883903932939,0.509116096067061
"198","0","0",0.464956966609213,0.535043033390787
"199","0","0",0.480099306723651,0.519900693276349
"200","0","0",0.471499526086982,0.528500473913018
"201","0","0",0.490477560041976,0.509522439958024
"202","0","1",0.463190341656301,0.536809658343699
"203","0","0",0.480080350053772,0.519919649946228
"204","0","0",0.470270271559202,0.529729728440798
