,RunName,win60s,drowsy,new,c,0,1
2697,A_M1040MF02_3S1RNA,15,False,15A_M1040MF02_3S1RNA,205.0,0.22639704,0.77360296
2698,A_M1040MF02_3S1RNA,16,False,16A_M1040MF02_3S1RNA,205.0,0.9999999,6.057469e-08
2699,A_M1040MF02_3S1RNA,17,False,17A_M1040MF02_3S1RNA,205.0,0.97760993,0.02239002
2700,A_M1040MF02_3S1RNA,18,False,18A_M1040MF02_3S1RNA,206.0,0.9780081,0.021991953
2701,A_M1040MF02_3S1RNA,19,False,19A_M1040MF02_3S1RNA,304.0,0.9998553,0.00014466912
2702,A_M1040MF02_3S1RNA,20,False,20A_M1040MF02_3S1RNA,304.0,0.9987226,0.0012773941
2703,A_M1040MF02_3S1RNA,21,False,21A_M1040MF02_3S1RNA,304.0,0.9997534,0.00024657985
2704,A_M1040MF02_3S1RNA,22,False,22A_M1040MF02_3S1RNA,304.0,0.9997273,0.0002727339
2705,A_M1040MF02_3S1RNA,23,False,23A_M1040MF02_3S1RNA,305.0,0.19377853,0.8062215
2706,A_M1040MF02_3S1RNA,24,False,24A_M1040MF02_3S1RNA,306.0,0.9926265,0.0073735067
2707,A_M1040MF02_3S1RNA,25,False,25A_M1040MF02_3S1RNA,306.0,0.9999279,7.207075e-05
2708,A_M1040MF02_3S1RNA,26,False,26A_M1040MF02_3S1RNA,308.0,0.9998411,0.00015887296
2709,A_M1040MF02_3S1RNA,27,False,27A_M1040MF02_3S1RNA,308.0,0.7536555,0.24634445
2710,A_M1041MF03_1S3RNA,1,False,1A_M1041MF03_1S3RNA,111.0,0.96206945,0.03793047
2711,A_M1041MF03_1S3RNA,2,False,2A_M1041MF03_1S3RNA,111.0,0.9826926,0.017307375
2712,A_M1041MF03_1S3RNA,3,False,3A_M1041MF03_1S3RNA,105.0,0.9999901,9.932574e-06
2713,A_M1041MF03_1S3RNA,4,False,4A_M1041MF03_1S3RNA,102.0,0.98487526,0.015124782
2714,A_M1041MF03_1S3RNA,5,False,5A_M1041MF03_1S3RNA,102.0,1.0,2.1686168e-08
2715,A_M1041MF03_1S3RNA,6,False,6A_M1041MF03_1S3RNA,102.0,0.9971335,0.0028665068
2716,A_M1041MF03_1S3RNA,7,False,7A_M1041MF03_1S3RNA,103.0,0.99961036,0.00038963452
2717,A_M1041MF03_1S3RNA,8,False,8A_M1041MF03_1S3RNA,103.0,0.3608577,0.6391423
2718,A_M1041MF03_1S3RNA,9,False,9A_M1041MF03_1S3RNA,106.0,0.9999888,1.1223212e-05
2719,A_M1041MF03_1S3RNA,10,False,10A_M1041MF03_1S3RNA,106.0,0.9999999,1.1904755e-07
2720,A_M1041MF03_1S3RNA,11,False,11A_M1041MF03_1S3RNA,201.0,0.9572913,0.042708613
2721,A_M1041MF03_1S3RNA,12,False,12A_M1041MF03_1S3RNA,203.0,0.98952127,0.010478757
2722,A_M1041MF03_1S3RNA,13,False,13A_M1041MF03_1S3RNA,203.0,0.89300305,0.10699692
2723,A_M1041MF03_1S3RNA,14,False,14A_M1041MF03_1S3RNA,203.0,0.11784933,0.88215065
2724,A_M1041MF03_1S3RNA,15,False,15A_M1041MF03_1S3RNA,203.0,0.54243666,0.4575633
2725,A_M1041MF03_1S3RNA,16,False,16A_M1041MF03_1S3RNA,204.0,0.20229149,0.7977085
2726,A_M1041MF03_1S3RNA,17,False,17A_M1041MF03_1S3RNA,205.0,0.9951149,0.0048850067
2727,A_M1041MF03_1S3RNA,18,False,18A_M1041MF03_1S3RNA,205.0,0.36189726,0.6381027
2728,A_M1041MF03_1S3RNA,19,False,19A_M1041MF03_1S3RNA,205.0,0.6083116,0.39168838
2729,A_M1041MF03_1S3RNA,20,False,20A_M1041MF03_1S3RNA,206.0,1.0,4.113601e-08
2730,A_M1041MF03_1S3RNA,21,False,21A_M1041MF03_1S3RNA,303.0,0.9994578,0.00054222863
2731,A_M1041MF03_1S3RNA,22,False,22A_M1041MF03_1S3RNA,304.0,0.98699385,0.0130060725
2732,A_M1041MF03_1S3RNA,23,False,23A_M1041MF03_1S3RNA,304.0,0.15067902,0.84932107
2733,A_M1041MF03_1S3RNA,24,False,24A_M1041MF03_1S3RNA,304.0,1.0,1.1016348e-09
2734,A_M1041MF03_1S3RNA,25,False,25A_M1041MF03_1S3RNA,305.0,0.9957808,0.004219195
2735,A_M1041MF03_1S3RNA,26,False,26A_M1041MF03_1S3RNA,306.0,0.99468756,0.0053124316
2736,A_M1041MF03_1S3RNA,27,False,27A_M1041MF03_1S3RNA,306.0,0.85197085,0.14802916
2737,A_M1041MF03_1S3RNA,28,False,28A_M1041MF03_1S3RNA,307.0,0.9999919,8.088759e-06
2738,A_M1041MF03_2S2RNA,1,False,1A_M1041MF03_2S2RNA,111.0,0.9995813,0.0004186817
2739,A_M1041MF03_2S2RNA,2,False,2A_M1041MF03_2S2RNA,111.0,0.41845056,0.5815494
2740,A_M1041MF03_2S2RNA,3,False,3A_M1041MF03_2S2RNA,111.0,0.536819,0.463181
2741,A_M1041MF03_2S2RNA,4,False,4A_M1041MF03_2S2RNA,103.0,0.5724503,0.42754972
2742,A_M1041MF03_2S2RNA,5,False,5A_M1041MF03_2S2RNA,102.0,0.12246968,0.87753034
2743,A_M1041MF03_2S2RNA,6,False,6A_M1041MF03_2S2RNA,105.0,0.9999323,6.768235e-05
2744,A_M1041MF03_2S2RNA,7,False,7A_M1041MF03_2S2RNA,105.0,0.9999919,8.109289e-06
2745,A_M1041MF03_2S2RNA,8,False,8A_M1041MF03_2S2RNA,104.0,0.994351,0.0056489673
2746,A_M1041MF03_2S2RNA,9,False,9A_M1041MF03_2S2RNA,106.0,0.9999994,5.6155193e-07
2747,A_M1041MF03_2S2RNA,10,False,10A_M1041MF03_2S2RNA,106.0,0.71554124,0.28445867
2748,A_M1041MF03_2S2RNA,11,False,11A_M1041MF03_2S2RNA,202.0,0.9999987,1.2554101e-06
2749,A_M1041MF03_2S2RNA,12,False,12A_M1041MF03_2S2RNA,203.0,0.9572594,0.042740572
2750,A_M1041MF03_2S2RNA,13,False,13A_M1041MF03_2S2RNA,203.0,0.57473224,0.42526776
2751,A_M1041MF03_2S2RNA,14,False,14A_M1041MF03_2S2RNA,203.0,0.35962394,0.64037603
2752,A_M1041MF03_2S2RNA,15,False,15A_M1041MF03_2S2RNA,203.0,0.6604691,0.33953086
2753,A_M1041MF03_2S2RNA,16,False,16A_M1041MF03_2S2RNA,204.0,0.9365271,0.06347293
2754,A_M1041MF03_2S2RNA,17,False,17A_M1041MF03_2S2RNA,205.0,0.3125376,0.6874624
2755,A_M1041MF03_2S2RNA,18,False,18A_M1041MF03_2S2RNA,205.0,0.9999943,5.7165043e-06
2756,A_M1041MF03_2S2RNA,19,False,19A_M1041MF03_2S2RNA,205.0,0.9357151,0.064284906
2757,A_M1041MF03_2S2RNA,20,False,20A_M1041MF03_2S2RNA,206.0,1.0,1.3895065e-12
2758,A_M1041MF03_2S2RNA,21,False,21A_M1041MF03_2S2RNA,303.0,0.99999595,4.000784e-06
2759,A_M1041MF03_2S2RNA,22,False,22A_M1041MF03_2S2RNA,304.0,0.9827017,0.017298253
2760,A_M1041MF03_2S2RNA,23,False,23A_M1041MF03_2S2RNA,304.0,0.9903722,0.009627794
2761,A_M1041MF03_2S2RNA,24,False,24A_M1041MF03_2S2RNA,304.0,0.6221019,0.3778981
2762,A_M1041MF03_2S2RNA,25,False,25A_M1041MF03_2S2RNA,305.0,0.97914726,0.020852715
2763,A_M1041MF03_2S2RNA,26,False,26A_M1041MF03_2S2RNA,306.0,0.97293574,0.027064241
2764,A_M1041MF03_2S2RNA,27,False,27A_M1041MF03_2S2RNA,306.0,0.99428296,0.0057170587
2765,A_M1041MF03_2S2RNA,28,False,28A_M1041MF03_2S2RNA,308.0,0.99997354,2.6413603e-05
2766,A_M1041MF03_2S2RNA,29,False,29A_M1041MF03_2S2RNA,308.0,0.9592807,0.040719282
2767,A_M1041MF03_3S1RNA,1,False,1A_M1041MF03_3S1RNA,102.0,0.99987936,0.00012061628
2768,A_M1041MF03_3S1RNA,2,False,2A_M1041MF03_3S1RNA,102.0,0.9993587,0.0006412657
2769,A_M1041MF03_3S1RNA,3,False,3A_M1041MF03_3S1RNA,103.0,0.022167992,0.9778321
2770,A_M1041MF03_3S1RNA,4,False,4A_M1041MF03_3S1RNA,103.0,0.099184446,0.90081555
2771,A_M1041MF03_3S1RNA,5,False,5A_M1041MF03_3S1RNA,104.0,0.99976546,0.00023456618
2772,A_M1041MF03_3S1RNA,6,False,6A_M1041MF03_3S1RNA,104.0,0.97933805,0.020661952
2773,A_M1041MF03_3S1RNA,7,False,7A_M1041MF03_3S1RNA,106.0,0.9999573,4.263169e-05
2774,A_M1041MF03_3S1RNA,8,False,8A_M1041MF03_3S1RNA,106.0,0.99885845,0.0011415553
2775,A_M1041MF03_3S1RNA,9,False,9A_M1041MF03_3S1RNA,106.0,0.9984869,0.0015130874
2776,A_M1041MF03_3S1RNA,10,False,10A_M1041MF03_3S1RNA,202.0,0.23338132,0.7666187
2777,A_M1041MF03_3S1RNA,11,False,11A_M1041MF03_3S1RNA,203.0,0.93641615,0.063583784
2778,A_M1041MF03_3S1RNA,12,False,12A_M1041MF03_3S1RNA,203.0,0.68931895,0.31068105
2779,A_M1041MF03_3S1RNA,13,False,13A_M1041MF03_3S1RNA,203.0,0.014292893,0.9857071
2780,A_M1041MF03_3S1RNA,14,False,14A_M1041MF03_3S1RNA,204.0,0.55054754,0.44945246
2781,A_M1041MF03_3S1RNA,15,False,15A_M1041MF03_3S1RNA,205.0,0.14500311,0.8549969
2782,A_M1041MF03_3S1RNA,16,False,16A_M1041MF03_3S1RNA,205.0,0.9989722,0.0010278849
2783,A_M1041MF03_3S1RNA,17,False,17A_M1041MF03_3S1RNA,205.0,0.9985728,0.00142716
2784,A_M1041MF03_3S1RNA,18,False,18A_M1041MF03_3S1RNA,206.0,1.0,1.8748745e-08
2785,A_M1041MF03_3S1RNA,19,False,19A_M1041MF03_3S1RNA,303.0,0.9850365,0.01496358
2786,A_M1041MF03_3S1RNA,20,False,20A_M1041MF03_3S1RNA,304.0,0.99999046,9.4879515e-06
2787,A_M1041MF03_3S1RNA,21,False,21A_M1041MF03_3S1RNA,304.0,0.9999893,1.0783724e-05
2788,A_M1041MF03_3S1RNA,22,False,22A_M1041MF03_3S1RNA,304.0,0.77709776,0.22290222
2789,A_M1041MF03_3S1RNA,23,False,23A_M1041MF03_3S1RNA,305.0,0.8836835,0.11631653
2790,A_M1041MF03_3S1RNA,24,False,24A_M1041MF03_3S1RNA,306.0,0.9782376,0.0217623
2791,A_M1041MF03_3S1RNA,25,False,25A_M1041MF03_3S1RNA,306.0,0.9968209,0.0031790487
2792,A_M1041MF03_3S1RNA,26,False,26A_M1041MF03_3S1RNA,308.0,0.99726605,0.0027339123
2793,A_M1041MF03_3S1RNA,27,False,27A_M1041MF03_3S1RNA,308.0,0.99998355,1.6418928e-05
2794,A_M1042MF03_1S3RNA,1,False,1A_M1042MF03_1S3RNA,111.0,0.9999764,2.3609853e-05
2795,A_M1042MF03_1S3RNA,2,False,2A_M1042MF03_1S3RNA,111.0,0.9997553,0.00024469336
2796,A_M1042MF03_1S3RNA,3,False,3A_M1042MF03_1S3RNA,105.0,0.99920696,0.00079306046
2797,A_M1042MF03_1S3RNA,4,False,4A_M1042MF03_1S3RNA,102.0,0.9998149,0.00018505592
2798,A_M1042MF03_1S3RNA,5,False,5A_M1042MF03_1S3RNA,102.0,1.0,3.18406e-08
2799,A_M1042MF03_1S3RNA,6,False,6A_M1042MF03_1S3RNA,102.0,0.99923074,0.000769286
2800,A_M1042MF03_1S3RNA,7,False,7A_M1042MF03_1S3RNA,103.0,0.968921,0.031078978
2801,A_M1042MF03_1S3RNA,8,False,8A_M1042MF03_1S3RNA,104.0,0.9996525,0.00034753347
2802,A_M1042MF03_1S3RNA,9,False,9A_M1042MF03_1S3RNA,106.0,0.339753,0.660247
2803,A_M1042MF03_1S3RNA,10,False,10A_M1042MF03_1S3RNA,106.0,0.87684345,0.12315653
2804,A_M1042MF03_1S3RNA,11,False,11A_M1042MF03_1S3RNA,202.0,0.9996014,0.00039864343
2805,A_M1042MF03_1S3RNA,12,False,12A_M1042MF03_1S3RNA,203.0,0.5383744,0.46162555
2806,A_M1042MF03_1S3RNA,13,False,13A_M1042MF03_1S3RNA,203.0,0.7931424,0.20685759
2807,A_M1042MF03_1S3RNA,14,False,14A_M1042MF03_1S3RNA,203.0,0.99927336,0.0007266205
2808,A_M1042MF03_1S3RNA,15,False,15A_M1042MF03_1S3RNA,204.0,0.98696715,0.013032813
2809,A_M1042MF03_1S3RNA,16,False,16A_M1042MF03_1S3RNA,205.0,0.99791485,0.0020851903
2810,A_M1042MF03_1S3RNA,17,False,17A_M1042MF03_1S3RNA,205.0,0.6801235,0.31987652
2811,A_M1042MF03_1S3RNA,18,False,18A_M1042MF03_1S3RNA,205.0,0.22365052,0.7763494
2812,A_M1042MF03_1S3RNA,19,False,19A_M1042MF03_1S3RNA,206.0,0.97537506,0.024624916
2813,A_M1042MF03_1S3RNA,20,False,20A_M1042MF03_1S3RNA,303.0,0.84654003,0.15345995
2814,A_M1042MF03_1S3RNA,21,False,21A_M1042MF03_1S3RNA,304.0,0.9999455,5.4461776e-05
2815,A_M1042MF03_1S3RNA,22,False,22A_M1042MF03_1S3RNA,304.0,0.92495906,0.07504092
2816,A_M1042MF03_1S3RNA,23,False,23A_M1042MF03_1S3RNA,304.0,1.0,9.7836e-09
2817,A_M1042MF03_1S3RNA,24,False,24A_M1042MF03_1S3RNA,305.0,0.9699683,0.030031642
2818,A_M1042MF03_1S3RNA,25,False,25A_M1042MF03_1S3RNA,306.0,0.9983846,0.0016153652
2819,A_M1045MF05_1S2RNA,1,False,1A_M1045MF05_1S2RNA,101.0,0.99302435,0.00697566
2820,A_M1045MF05_1S2RNA,2,False,2A_M1045MF05_1S2RNA,111.0,0.351197,0.64880306
2821,A_M1045MF05_1S2RNA,3,False,3A_M1045MF05_1S2RNA,111.0,0.45197114,0.5480288
2822,A_M1045MF05_1S2RNA,4,False,4A_M1045MF05_1S2RNA,111.0,0.078557916,0.9214421
2823,A_M1045MF05_1S2RNA,5,False,5A_M1045MF05_1S2RNA,103.0,0.5306615,0.46933848
2824,A_M1045MF05_1S2RNA,6,False,6A_M1045MF05_1S2RNA,102.0,0.99464214,0.0053577917
2825,A_M1045MF05_1S2RNA,7,False,7A_M1045MF05_1S2RNA,102.0,0.9978637,0.0021363646
2826,A_M1045MF05_1S2RNA,8,False,8A_M1045MF05_1S2RNA,105.0,0.99962723,0.00037277874
2827,A_M1045MF05_1S2RNA,9,False,9A_M1045MF05_1S2RNA,105.0,0.99880755,0.0011924005
2828,A_M1045MF05_1S2RNA,10,False,10A_M1045MF05_1S2RNA,105.0,0.99955195,0.00044808042
2829,A_M1045MF05_1S2RNA,11,False,11A_M1045MF05_1S2RNA,106.0,1.0,1.6338666e-08
2830,A_M1045MF05_1S2RNA,12,False,12A_M1045MF05_1S2RNA,106.0,0.9999614,3.8592698e-05
2831,A_M1045MF05_1S2RNA,13,False,13A_M1045MF05_1S2RNA,106.0,0.60576516,0.3942349
2832,A_M1045MF05_1S2RNA,14,False,14A_M1045MF05_1S2RNA,201.0,0.5171011,0.48289886
2833,A_M1045MF05_1S2RNA,15,False,15A_M1045MF05_1S2RNA,202.0,0.46775982,0.5322402
2834,A_M1045MF05_1S2RNA,16,False,16A_M1045MF05_1S2RNA,203.0,0.46661705,0.53338295
2835,A_M1045MF05_1S2RNA,17,False,17A_M1045MF05_1S2RNA,203.0,0.21930096,0.780699
2836,A_M1045MF05_1S2RNA,18,False,18A_M1045MF05_1S2RNA,203.0,0.24447325,0.7555267
2837,A_M1045MF05_1S2RNA,19,False,19A_M1045MF05_1S2RNA,203.0,0.39923418,0.60076576
2838,A_M1045MF05_1S2RNA,20,False,20A_M1045MF05_1S2RNA,203.0,0.574578,0.42542198
2839,A_M1045MF05_1S2RNA,21,False,21A_M1045MF05_1S2RNA,204.0,0.06659301,0.933407
2840,A_M1045MF05_1S2RNA,22,False,22A_M1045MF05_1S2RNA,205.0,0.59488636,0.4051136
2841,A_M1045MF05_1S2RNA,23,False,23A_M1045MF05_1S2RNA,205.0,0.9965693,0.0034307432
2842,A_M1045MF05_1S2RNA,24,False,24A_M1045MF05_1S2RNA,205.0,0.9889552,0.01104473
2843,A_M1045MF05_1S2RNA,25,False,25A_M1045MF05_1S2RNA,205.0,0.94870436,0.05129564
2844,A_M1045MF05_1S2RNA,26,False,26A_M1045MF05_1S2RNA,206.0,0.9999057,9.4271214e-05
2845,A_M1045MF05_1S2RNA,27,False,27A_M1045MF05_1S2RNA,301.0,0.9999597,4.0254527e-05
2846,A_M1045MF05_1S2RNA,28,False,28A_M1045MF05_1S2RNA,304.0,0.9834953,0.016504707
2847,A_M1045MF05_1S2RNA,29,False,29A_M1045MF05_1S2RNA,304.0,1.0,1.1885034e-08
2848,A_M1045MF05_1S2RNA,30,False,30A_M1045MF05_1S2RNA,304.0,1.0,5.3476534e-09
2849,A_M1045MF05_1S2RNA,31,False,31A_M1045MF05_1S2RNA,304.0,0.3134311,0.6865689
2850,A_M1045MF05_1S2RNA,32,False,32A_M1045MF05_1S2RNA,304.0,0.9865264,0.013473541
2851,A_M1045MF05_1S2RNA,33,False,33A_M1045MF05_1S2RNA,305.0,0.9598889,0.040111147
2852,A_M1045MF05_1S2RNA,34,False,34A_M1045MF05_1S2RNA,306.0,0.87222624,0.12777373
2853,A_M1045MF05_1S2RNA,35,False,35A_M1045MF05_1S2RNA,306.0,0.36771548,0.63228446
2854,A_M1045MF05_1S2RNA,36,False,36A_M1045MF05_1S2RNA,306.0,0.9978923,0.0021076568
2855,A_M1045MF05_1S2RNA,37,False,37A_M1045MF05_1S2RNA,307.0,0.9327054,0.067294575
2856,A_M1045MF05_1S2RNA,38,False,38A_M1045MF05_1S2RNA,308.0,0.99503064,0.0049693724
2857,A_M1045MF05_1S2RNA,39,False,39A_M1045MF05_1S2RNA,308.0,0.9104798,0.08952027
2858,A_M1045MF05_1S2RNA,40,False,40A_M1045MF05_1S2RNA,308.0,0.2026824,0.7973176
2859,A_M1045MF05_2S3RNA,1,False,1A_M1045MF05_2S3RNA,111.0,0.9995296,0.00047044983
2860,A_M1045MF05_2S3RNA,2,False,2A_M1045MF05_2S3RNA,111.0,0.8755301,0.1244699
2861,A_M1045MF05_2S3RNA,3,False,3A_M1045MF05_2S3RNA,111.0,0.9434456,0.05655434
2862,A_M1045MF05_2S3RNA,4,False,4A_M1045MF05_2S3RNA,105.0,0.55941296,0.44058695
2863,A_M1045MF05_2S3RNA,5,False,5A_M1045MF05_2S3RNA,102.0,0.9012556,0.09874441
2864,A_M1045MF05_2S3RNA,6,False,6A_M1045MF05_2S3RNA,102.0,0.965124,0.03487594
2865,A_M1045MF05_2S3RNA,7,False,7A_M1045MF05_2S3RNA,102.0,1.0,3.49468e-11
2866,A_M1045MF05_2S3RNA,8,False,8A_M1045MF05_2S3RNA,102.0,0.9848061,0.015193885
2867,A_M1045MF05_2S3RNA,9,False,9A_M1045MF05_2S3RNA,103.0,0.46947527,0.53052473
2868,A_M1045MF05_2S3RNA,10,False,10A_M1045MF05_2S3RNA,103.0,0.9909083,0.009091655
2869,A_M1045MF05_2S3RNA,11,False,11A_M1045MF05_2S3RNA,103.0,0.99999547,4.5289776e-06
2870,A_M1045MF05_2S3RNA,12,False,12A_M1045MF05_2S3RNA,104.0,1.0,8.278691e-09
2871,A_M1045MF05_2S3RNA,13,False,13A_M1045MF05_2S3RNA,106.0,0.9855656,0.014434422
2872,A_M1045MF05_2S3RNA,14,False,14A_M1045MF05_2S3RNA,106.0,0.38678265,0.6132173
2873,A_M1045MF05_2S3RNA,15,False,15A_M1045MF05_2S3RNA,201.0,0.97282314,0.027176937
2874,A_M1045MF05_2S3RNA,16,False,16A_M1045MF05_2S3RNA,202.0,0.902795,0.09720499
2875,A_M1045MF05_2S3RNA,17,False,17A_M1045MF05_2S3RNA,203.0,0.586192,0.41380802
2876,A_M1045MF05_2S3RNA,18,False,18A_M1045MF05_2S3RNA,203.0,0.05064351,0.9493565
2877,A_M1045MF05_2S3RNA,19,False,19A_M1045MF05_2S3RNA,203.0,0.42050403,0.5794959
2878,A_M1045MF05_2S3RNA,20,False,20A_M1045MF05_2S3RNA,203.0,0.3627652,0.6372348
2879,A_M1045MF05_2S3RNA,21,False,21A_M1045MF05_2S3RNA,203.0,0.2756768,0.7243232
2880,A_M1045MF05_2S3RNA,22,False,22A_M1045MF05_2S3RNA,204.0,0.6432689,0.35673115
2881,A_M1045MF05_2S3RNA,23,False,23A_M1045MF05_2S3RNA,205.0,0.78233457,0.21766548
2882,A_M1045MF05_2S3RNA,24,False,24A_M1045MF05_2S3RNA,205.0,0.49203372,0.5079663
2883,A_M1045MF05_2S3RNA,25,False,25A_M1045MF05_2S3RNA,205.0,0.4981704,0.5018296
2884,A_M1045MF05_2S3RNA,26,False,26A_M1045MF05_2S3RNA,205.0,0.8687516,0.13124841
2885,A_M1045MF05_2S3RNA,27,False,27A_M1045MF05_2S3RNA,206.0,0.9924223,0.0075777653
2886,A_M1045MF05_2S3RNA,28,False,28A_M1045MF05_2S3RNA,301.0,1.0,3.6676258e-09
2887,A_M1045MF05_2S3RNA,29,False,29A_M1045MF05_2S3RNA,303.0,0.9994487,0.0005512996
2888,A_M1045MF05_2S3RNA,30,False,30A_M1045MF05_2S3RNA,304.0,0.99999905,1.0016817e-06
2889,A_M1045MF05_2S3RNA,31,False,31A_M1045MF05_2S3RNA,304.0,0.19322295,0.80677706
2890,A_M1045MF05_2S3RNA,32,False,32A_M1045MF05_2S3RNA,304.0,0.9999994,5.97198e-07
2891,A_M1045MF05_2S3RNA,33,False,33A_M1045MF05_2S3RNA,304.0,0.999757,0.00024304671
2892,A_M1045MF05_2S3RNA,34,False,34A_M1045MF05_2S3RNA,305.0,0.9406085,0.059391476
2893,A_M1045MF05_2S3RNA,35,False,35A_M1045MF05_2S3RNA,306.0,0.99730045,0.002699534
2894,A_M1045MF05_2S3RNA,36,False,36A_M1045MF05_2S3RNA,306.0,0.21193717,0.7880628
2895,A_M1045MF05_2S3RNA,37,False,37A_M1045MF05_2S3RNA,306.0,1.0,3.9601332e-08
2896,A_M1045MF05_2S3RNA,38,False,38A_M1045MF05_2S3RNA,307.0,0.9999809,1.9129027e-05
2897,A_M1045MF05_3S1RNA,1,False,1A_M1045MF05_3S1RNA,102.0,1.0,4.0562107e-08
2898,A_M1045MF05_3S1RNA,2,False,2A_M1045MF05_3S1RNA,102.0,0.7543643,0.2456357
2899,A_M1045MF05_3S1RNA,3,False,3A_M1045MF05_3S1RNA,103.0,0.26449534,0.7355047
2900,A_M1045MF05_3S1RNA,4,False,4A_M1045MF05_3S1RNA,103.0,0.99331564,0.0066843764
2901,A_M1045MF05_3S1RNA,5,False,5A_M1045MF05_3S1RNA,103.0,0.86074156,0.13925846
2902,A_M1045MF05_3S1RNA,6,False,6A_M1045MF05_3S1RNA,104.0,1.0,2.658311e-09
2903,A_M1045MF05_3S1RNA,7,False,7A_M1045MF05_3S1RNA,104.0,0.999057,0.0009429892
2904,A_M1045MF05_3S1RNA,8,False,8A_M1045MF05_3S1RNA,105.0,0.9996145,0.0003855002
2905,A_M1045MF05_3S1RNA,9,False,9A_M1045MF05_3S1RNA,106.0,0.52778405,0.4722159
2906,A_M1045MF05_3S1RNA,10,False,10A_M1045MF05_3S1RNA,106.0,0.9529685,0.047031466
2907,A_M1045MF05_3S1RNA,11,False,11A_M1045MF05_3S1RNA,106.0,0.81070876,0.18929125
2908,A_M1045MF05_3S1RNA,12,False,12A_M1045MF05_3S1RNA,202.0,0.9928352,0.0071647624
2909,A_M1045MF05_3S1RNA,13,False,13A_M1045MF05_3S1RNA,203.0,0.65578973,0.3442103
2910,A_M1045MF05_3S1RNA,14,False,14A_M1045MF05_3S1RNA,203.0,0.3915239,0.6084761
2911,A_M1045MF05_3S1RNA,15,False,15A_M1045MF05_3S1RNA,203.0,0.98431855,0.015681405
2912,A_M1045MF05_3S1RNA,16,False,16A_M1045MF05_3S1RNA,203.0,0.5995805,0.40041944
2913,A_M1045MF05_3S1RNA,17,False,17A_M1045MF05_3S1RNA,203.0,0.44490072,0.55509925
2914,A_M1045MF05_3S1RNA,18,False,18A_M1045MF05_3S1RNA,204.0,0.84566957,0.15433045
2915,A_M1045MF05_3S1RNA,19,False,19A_M1045MF05_3S1RNA,205.0,0.10901591,0.89098406
2916,A_M1045MF05_3S1RNA,20,False,20A_M1045MF05_3S1RNA,205.0,0.9857941,0.01420595
2917,A_M1045MF05_3S1RNA,21,False,21A_M1045MF05_3S1RNA,205.0,0.99999344,6.5867825e-06
2918,A_M1045MF05_3S1RNA,22,False,22A_M1045MF05_3S1RNA,205.0,0.9956405,0.004359473
2919,A_M1045MF05_3S1RNA,23,False,23A_M1045MF05_3S1RNA,206.0,0.9999969,3.0618844e-06
2920,A_M1045MF05_3S1RNA,24,False,24A_M1045MF05_3S1RNA,303.0,0.9991341,0.000865844
2921,A_M1045MF05_3S1RNA,25,False,25A_M1045MF05_3S1RNA,304.0,0.9999627,3.7316586e-05
2922,A_M1045MF05_3S1RNA,26,False,26A_M1045MF05_3S1RNA,304.0,1.0,6.3424174e-14
2923,A_M1045MF05_3S1RNA,27,False,27A_M1045MF05_3S1RNA,304.0,0.91134745,0.08865252
2924,A_M1045MF05_3S1RNA,28,False,28A_M1045MF05_3S1RNA,304.0,0.06579052,0.93420947
2925,A_M1045MF05_3S1RNA,29,False,29A_M1045MF05_3S1RNA,305.0,0.9142682,0.08573185
2926,A_M1045MF05_3S1RNA,30,False,30A_M1045MF05_3S1RNA,306.0,0.9998062,0.0001937866
2927,A_M1045MF05_3S1RNA,31,False,31A_M1045MF05_3S1RNA,306.0,0.997529,0.002471017
2928,A_M1045MF05_3S1RNA,32,False,32A_M1045MF05_3S1RNA,308.0,0.99985456,0.00014542927
2929,A_M1045MF05_3S1RNA,33,False,33A_M1045MF05_3S1RNA,308.0,0.99702495,0.0029750695
2930,A_M1046MF05_1S2RNA,1,False,1A_M1046MF05_1S2RNA,101.0,0.9978771,0.00212286
2931,A_M1046MF05_1S2RNA,2,False,2A_M1046MF05_1S2RNA,111.0,0.8325052,0.16749479
2932,A_M1046MF05_1S2RNA,3,False,3A_M1046MF05_1S2RNA,111.0,0.061256614,0.93874335
2933,A_M1046MF05_1S2RNA,4,False,4A_M1046MF05_1S2RNA,102.0,0.99966276,0.0003372089
2934,A_M1046MF05_1S2RNA,5,False,5A_M1046MF05_1S2RNA,105.0,0.99999535,4.654236e-06
2935,A_M1046MF05_1S2RNA,6,False,6A_M1046MF05_1S2RNA,105.0,0.9999348,6.517648e-05
2936,A_M1046MF05_1S2RNA,7,False,7A_M1046MF05_1S2RNA,106.0,0.9523237,0.047676362
2937,A_M1046MF05_1S2RNA,8,False,8A_M1046MF05_1S2RNA,106.0,0.978216,0.021783976
2938,A_M1046MF05_1S2RNA,9,False,9A_M1046MF05_1S2RNA,106.0,0.99937063,0.00062940095
2939,A_M1046MF05_1S2RNA,10,False,10A_M1046MF05_1S2RNA,202.0,0.85171664,0.14828342
2940,A_M1046MF05_1S2RNA,11,False,11A_M1046MF05_1S2RNA,203.0,0.8286403,0.1713597
2941,A_M1046MF05_1S2RNA,12,False,12A_M1046MF05_1S2RNA,203.0,0.34979883,0.65020114
2942,A_M1046MF05_1S2RNA,13,False,13A_M1046MF05_1S2RNA,203.0,0.520595,0.47940502
2943,A_M1046MF05_1S2RNA,14,False,14A_M1046MF05_1S2RNA,203.0,0.88093626,0.119063765
